id,ciiu_4n4
45515,M7220
45516,G4649
45517,I5510
45518,O8411
45519,B0729
45520,M7010
45521,H4923
45522,G4690
45523,M7020
45524,O8411
45525,S9411
45526,N7911
45527,I5630
45528,A0164
45529,K6419
45530,G4690
45531,G4752
45532,L6820
45533,G4649
45534,F4390
45535,O8413
45536,P8510
45537,H4923
45538,A0150
45539,C1010
45540,G4520
45541,M7110
45542,O8423
45543,G4721
45544,L6810
45545,J6120
45546,M7310
45547,S9499
45548,S9420
45549,A0150
45550,G4630
45551,K6419
45552,K6630
45553,G4669
45554,G4649
45555,N7911
45556,G4690
45557,O8412
45558,G4610
45559,S9420
45560,J6311
45561,O8413
45562,G4662
45563,O8412
45564,S9420
45565,G4761
45566,G4663
45567,H4922
45568,J6201
45569,S9491
45570,F4321
45571,M7020
45572,F4321
45573,C1410
45574,K6611
45575,Q8690
45576,G4730
45577,C2023
45578,G4652
45579,L6820
45580,G4663
45581,K6419
45582,O8411
45583,G4653
45584,Q8620
45585,B0910
45586,R9319
45587,S9420
45588,C1610
45589,Q8730
45590,J6130
45591,B0810
45592,S9420
45593,B0729
45594,S9420
45595,L6810
45596,M7020
45597,C1079
45598,S9420
45599,L6810
45600,G4690
45601,G4649
45602,C3100
45603,G4653
45604,A0311
45605,P8510
45606,L6820
45607,M6920
45608,O8411
45609,O8412
45610,M7020
45611,J6201
45612,G4649
45613,S9491
45614,M7020
45615,G4651
45616,N8010
45617,M7020
45618,K6419
45619,H5012
45620,C2819
45621,G4649
45622,G4663
45623,M7110
45624,M7020
45625,G4659
45626,G4641
45627,G4630
45628,O8411
45629,F4220
45630,G4690
45631,L6810
45632,H5221
45633,G4659
45634,G4730
45635,L6810
45636,H4922
45637,O8413
45638,G4742
45639,L6810
45640,G4663
45641,P8549
45642,C2930
45643,Q8890
45644,S9420
45645,G4649
45646,O8413
45647,M7020
45648,L6810
45649,J6201
45650,Q8610
45651,O8412
45652,F4100
45653,C2310
45654,I5610
45655,O8411
45656,H5120
45657,M7020
45658,A0240
45659,G4730
45660,L6810
45661,S9411
45662,S9420
45663,Q8790
45664,F4321
45665,L6820
45666,H4923
45667,M7310
45668,M7020
45669,E3830
45670,S9609
45671,Q8790
45672,G4630
45673,M7020
45674,G4659
45675,N7911
45676,A0321
45677,F4100
45678,G4652
45679,G4690
45680,A0163
45681,S9420
45682,G4663
45683,L6810
45684,G4741
45685,G4669
45686,H5110
45687,C2013
45688,G4620
45689,O8421
45690,H4922
45691,M7020
45692,L6820
45693,G4530
45694,N8010
45695,G4669
45696,G4630
45697,C2011
45698,G4630
45699,S9491
45700,L6820
45701,M7020
45702,N8129
45703,M7310
45704,G4663
45705,K6419
45706,N7911
45707,H4922
45708,G4741
45709,J6120
45710,G4630
45711,Q8810
45712,S9491
45713,N8010
45714,O8411
45715,O8422
45716,N7911
45717,R9102
45718,M7020
45719,S9499
45720,S9491
45721,Q8620
45722,M7110
45723,G4662
45724,Q8890
45725,G4510
45726,G4663
45727,V0300
45728,C1104
45729,N8129
45730,J6201
45731,C1050
45732,H4923
45733,A0150
45734,L6810
45735,A0122
45736,O8411
45737,N7911
45738,G4659
45739,R9311
45740,H4922
45741,A0122
45742,G4649
45743,L6810
45744,L6810
45745,S9411
45746,H4923
45747,K6622
45748,O8411
45749,K6622
45750,G4530
45751,K6499
45752,G4761
45753,K6420
45754,G4651
45755,V0300
45756,J5813
45757,J6311
45758,M7020
45759,C1621
45760,C1073
45761,F4100
45762,E3811
45763,M7020
45764,H5221
45765,N7730
45766,N7730
45767,C2420
45768,K6499
45769,F4321
45770,H4923
45771,L6820
45772,R9311
45773,O8412
45774,K6611
45775,G4520
45776,F4210
45777,G4520
45778,G4620
45779,G4652
45780,M7020
45781,S9499
45782,S9420
45783,M6920
45784,M7020
45785,S9420
45786,F4220
45787,K6419
45788,A0321
45789,Q8690
45790,G4630
45791,R9102
45792,M7020
45793,O8413
45794,F4100
45795,G4690
45796,A0119
45797,M7410
45798,P8522
45799,H5221
45800,L6820
45801,G4690
45802,C3100
45803,M7020
45804,Q8720
45805,L6820
45806,F4100
45807,K6419
45808,J6120
45809,Q8890
45810,Q8720
45811,G4520
45812,G4649
45813,S9420
45814,M7020
45815,G4719
45816,N7911
45817,C2512
45818,S9609
45819,A0122
45820,D3510
45821,M7020
45822,M7110
45823,G4690
45824,C2220
45825,V0300
45826,N7810
45827,G4641
45828,M7020
45829,H4923
45830,F4100
45831,C1399
45832,Q8620
45833,L6810
45834,M7110
45835,R9311
45836,S9411
45837,C2511
45838,C1061
45839,M6920
45840,C2220
45841,G4653
45842,H5221
45843,M7020
45844,A0122
45845,H4923
45846,A0321
45847,G4741
45848,N7911
45849,G4690
45850,P8530
45851,G4641
45852,K6511
45853,P8549
45854,Q8890
45855,I5610
45856,F4100
45857,F4210
45858,G4630
45859,G4649
45860,I5610
45861,C2591
45862,R9311
45863,F4100
45864,C1104
45865,N7911
45866,Q8790
45867,G4641
45868,F4100
45869,S9499
45870,F4100
45871,G4641
45872,L6820
45873,K6630
45874,NOTI?
45875,C2591
45876,S9420
45877,H4923
45878,A0163
45879,G4751
45880,P8549
45881,K6611
45882,G4662
45883,G4690
45884,M7020
45885,G4651
45886,M7020
45887,F4100
45888,C2029
45889,G4510
45890,S9420
45891,P8549
45892,S9420
45893,H4921
45894,G4530
45895,M7010
45896,A0149
45897,A0141
45898,K6630
45899,S9492
45900,L6820
45901,G4649
45902,L6820
45903,C1050
45904,L6820
45905,G4630
45906,Q8610
45907,A0150
45908,G4530
45909,N7911
45910,J6190
45911,H4923
45912,P8510
45913,K6420
45914,H5221
45915,A0210
45916,H4923
45917,G4630
45918,G4721
45919,F4321
45920,L6820
45921,M7310
45922,P8510
45923,S9420
45924,M7110
45925,K6499
45926,G4690
45927,M7020
45928,P8521
45929,N8010
45930,C1812
45931,M6920
45932,M7110
45933,M7110
45934,H4923
45935,F4100
45936,L6820
45937,C1622
45938,H5229
45939,A0321
45940,L6820
45941,R9311
45942,C1410
45943,M6910
45944,G4659
45945,F4210
45946,C2021
45947,M7110
45948,A0321
45949,I5610
45950,S9420
45951,L6810
45952,G4530
45953,H4921
45954,F4321
45955,G4641
45956,M7110
45957,R9311
45958,M7020
45959,M6910
45960,P8549
45961,F4312
45962,G4663
45963,C2395
45964,B0729
45965,G4610
45966,R9311
45967,L6810
45968,E3700
45969,Q8810
45970,G4669
45971,O8411
45972,M7020
45973,F4330
45974,G4630
45975,K6419
45976,G4540
45977,M7220
45978,C1392
45979,H5320
45980,G4530
45981,M7110
45982,Q8620
45983,P8549
45984,L6810
45985,A0321
45986,B0990
45987,P8549
45988,G4690
45989,Q8790
45990,M6910
45991,H4923
45992,G4772
45993,N7911
45994,N8010
45995,F4330
45996,M7020
45997,G4530
45998,E3700
45999,O8421
46000,F4100
46001,L6820
46002,L6810
46003,I5630
46004,N7911
46005,G4659
46006,G4649
46007,L6810
46008,F4100
46009,Q8810
46010,G4773
46011,P8510
46012,G4641
46013,K6430
46014,M7020
46015,G4649
46016,O8411
46017,G4653
46018,L6820
46019,L6810
46020,M7110
46021,S9420
46022,O8411
46023,F4321
46024,C3312
46025,F4100
46026,F4100
46027,G4690
46028,Q8810
46029,J6201
46030,E3830
46031,M7110
46032,L6820
46033,J6110
46034,H5221
46035,A0150
46036,D3510
46037,V0300
46038,N7911
46039,H4923
46040,C2511
46041,S9609
46042,P8530
46043,C1811
46044,Q8620
46045,H4921
46046,M7020
46047,G4649
46048,H5221
46049,H4923
46050,S9609
46051,O8411
46052,S9491
46053,G4649
46054,H4923
46055,H4923
46056,F4321
46057,F4321
46058,F4210
46059,L6810
46060,S9420
46061,S9420
46062,P8510
46063,C2011
46064,I5510
46065,F4210
46066,O8412
46067,C1410
46068,A0321
46069,C2710
46070,N8010
46071,G4651
46072,O8411
46073,C2819
46074,G4649
46075,S9411
46076,H4923
46077,C2220
46078,K6511
46079,C1811
46080,E3700
46081,G4649
46082,C1079
46083,G4690
46084,P8549
46085,S9491
46086,H4922
46087,O8411
46088,G4659
46089,G4641
46090,L6810
46091,I5610
46092,O8412
46093,G4649
46094,C1101
46095,M7110
46096,P8510
46097,G4630
46098,L6810
46099,R9311
46100,P8549
46101,J6201
46102,L6810
46103,H4922
46104,G4663
46105,M7110
46106,G4741
46107,M7110
46108,P8530
46109,O8413
46110,C1394
46111,G4659
46112,G4630
46113,S9420
46114,S9420
46115,G4719
46116,F4100
46117,C1520
46118,K6420
46119,S9511
46120,G4649
46121,G4649
46122,M6910
46123,L6810
46124,M7020
46125,F4100
46126,P8510
46127,H4923
46128,G4630
46129,M6920
46130,C2592
46131,G4752
46132,F4100
46133,K6419
46134,G4730
46135,M7020
46136,G4649
46137,G4649
46138,G4659
46139,G4659
46140,E3700
46141,E3600
46142,K6619
46143,O8422
46144,F4390
46145,A0119
46146,H4921
46147,Q8890
46148,A0163
46149,G4620
46150,P8510
46151,M7490
46152,L6810
46153,G4663
46154,H4923
46155,V0300
46156,M7020
46157,S9420
46158,C2815
46159,F4100
46160,H4923
46161,G4759
46162,H4923
46163,Q8620
46164,C1079
46165,A0146
46166,O8411
46167,M7020
46168,F4321
46169,Q8890
46170,P8510
46171,A0150
46172,F4210
46173,S9420
46174,R9311
46175,G4669
46176,G4651
46177,G4690
46178,C2431
46179,F4100
46180,F4100
46181,G4663
46182,G4649
46183,H4923
46184,L6810
46185,N8291
46186,Q8890
46187,C2220
46188,S9420
46189,G4649
46190,A0322
46191,G4719
46192,C2710
46193,Q8690
46194,F4100
46195,G4653
46196,C1812
46197,O8411
46198,Q8620
46199,H4923
46200,A0116
46201,O8412
46202,G4690
46203,S9420
46204,G4652
46205,G4669
46206,H4923
46207,V0300
46208,G4510
46209,G4663
46210,Q8620
46211,P8549
46212,N8129
46213,P8530
46214,J5813
46215,S9609
46216,N8129
46217,M7020
46218,A0321
46219,H4922
46220,C2811
46221,G4659
46222,S9499
46223,I5610
46224,H5110
46225,G4752
46226,M6910
46227,F4100
46228,N8219
46229,H4921
46230,Q8620
46231,S9420
46232,A0163
46233,H4923
46234,P8510
46235,G4741
46236,M7310
46237,N7730
46238,B0729
46239,M6920
46240,L6820
46241,I5610
46242,M7020
46243,A0163
46244,H4923
46245,M7020
46246,L6810
46247,S9420
46248,N8129
46249,G4649
46250,A0141
46251,K6419
46252,L6820
46253,B0729
46254,K6611
46255,S9420
46256,L6810
46257,C3290
46258,G4520
46259,M7020
46260,M7310
46261,F4220
46262,K6619
46263,C2395
46264,G4663
46265,G4540
46266,G4659
46267,M7110
46268,J5911
46269,F4321
46270,N7911
46271,S9499
46272,G4741
46273,H4923
46274,H4923
46275,G4663
46276,V0300
46277,K6512
46278,S9499
46279,S9420
46280,G4690
46281,G4620
46282,O8412
46283,G4520
46284,O8412
46285,I5510
46286,M7110
46287,M7020
46288,M7020
46289,V0300
46290,N7911
46291,G4663
46292,H4923
46293,G4669
46294,G4649
46295,L6810
46296,M7020
46297,L6810
46298,F4220
46299,L6820
46300,M6920
46301,C2819
46302,O8412
46303,H4922
46304,G4649
46305,C2710
46306,S9491
46307,G4663
46308,G4649
46309,O8412
46310,G4630
46311,I5510
46312,H5221
46313,A0146
46314,A0145
46315,L6810
46316,P8510
46317,A0141
46318,H4923
46319,K6622
46320,G4663
46321,C2930
46322,N7710
46323,A0312
46324,A0163
46325,H4923
46326,M7110
46327,G4663
46328,C3011
46329,P8549
46330,Q8690
46331,H4923
46332,M7110
46333,L6820
46334,L6810
46335,S9609
46336,O8411
46337,L6820
46338,G4690
46339,M7020
46340,M7110
46341,B0610
46342,S9420
46343,S9420
46344,O8413
46345,S9491
46346,F4100
46347,H4923
46348,L6820
46349,K6499
46350,K6630
46351,F4321
46352,G4530
46353,G4669
46354,B0729
46355,G4771
46356,S9420
46357,H4921
46358,E3811
46359,Q8620
46360,F4321
46361,G4773
46362,C1103
46363,G4690
46364,M7020
46365,F4100
46366,F4210
46367,M7020
46368,H5229
46369,M7020
46370,F4210
46371,C1020
46372,C2819
46373,H5012
46374,N8010
46375,M7310
46376,M7020
46377,M7110
46378,J6311
46379,O8422
46380,G4669
46381,K6622
46382,G4659
46383,G4510
46384,M7490
46385,Q8890
46386,I5630
46387,N8129
46388,N7912
46389,G4630
46390,O8411
46391,E3811
46392,H4923
46393,F4210
46394,S9609
46395,M7020
46396,L6820
46397,S9609
46398,F4100
46399,A0321
46400,L6820
46401,J6201
46402,G4649
46403,G4659
46404,M7210
46405,F4210
46406,H5229
46407,F4100
46408,G4663
46409,O8412
46410,L6810
46411,S9609
46412,L6820
46413,H4923
46414,G4690
46415,S9491
46416,M6920
46417,H4922
46418,G4630
46419,G4669
46420,C1020
46421,J5813
46422,F4390
46423,H5320
46424,M7310
46425,G4641
46426,A0150
46427,L6820
46428,G4690
46429,C2790
46430,P8549
46431,O8413
46432,G4540
46433,C2013
46434,L6810
46435,M7110
46436,M6920
46437,M7020
46438,C2420
46439,B0729
46440,G4520
46441,G4641
46442,F4100
46443,E3830
46444,M7110
46445,L6810
46446,S9491
46447,G4659
46448,Q8610
46449,H4923
46450,G4663
46451,Q8620
46452,G4663
46453,K6419
46454,M7020
46455,G4741
46456,L6810
46457,L6810
46458,K6630
46459,A0150
46460,M7020
46461,G4649
46462,F4220
46463,L6810
46464,H4922
46465,L6810
46466,P8549
46467,L6820
46468,S9420
46469,J6201
46470,G4653
46471,Q8790
46472,K6419
46473,M7110
46474,H4922
46475,Q8730
46476,C2821
46477,F4330
46478,R9321
46479,M7020
46480,M7020
46481,L6810
46482,S9491
46483,H4923
46484,S9420
46485,M7310
46486,S9420
46487,C2012
46488,M7020
46489,S9499
46490,Q8890
46491,M7020
46492,G4659
46493,C1812
46494,L6820
46495,O8411
46496,L6810
46497,N8010
46498,N7911
46499,O8412
46500,O8412
46501,G4653
46502,A0161
46503,K6499
46504,M7310
46505,M7020
46506,F4100
46507,M7020
46508,S9412
46509,F4100
46510,K6630
46511,L6820
46512,J6202
46513,S9411
46514,G4641
46515,H4923
46516,M6920
46517,Q8790
46518,L6820
46519,K6619
46520,B0610
46521,G4641
46522,F4220
46523,Q8620
46524,F4100
46525,G4669
46526,M7210
46527,S9609
46528,C2220
46529,G4630
46530,K6419
46531,C1621
46532,C3100
46533,F4100
46534,R9311
46535,O8413
46536,S9499
46537,S9420
46538,L6810
46539,H5221
46540,M7210
46541,Q8620
46542,G4659
46543,K6611
46544,F4100
46545,G4649
46546,G4773
46547,F4100
46548,G4730
46549,H4922
46550,H4923
46551,C1511
46552,G4652
46553,G4690
46554,O8412
46555,J5811
46556,H4923
46557,K6630
46558,L6810
46559,F4100
46560,I5510
46561,G4630
46562,S9420
46563,H4922
46564,H4922
46565,H4923
46566,M7020
46567,S9411
46568,L6810
46569,F4100
46570,H4923
46571,N7911
46572,M7490
46573,L6810
46574,G4652
46575,G4651
46576,A0163
46577,G4530
46578,A0163
46579,M7020
46580,A0149
46581,A0150
46582,C2592
46583,H4921
46584,F4312
46585,M7020
46586,F4100
46587,S9491
46588,G4520
46589,B0910
46590,P8521
46591,G4719
46592,O8412
46593,J6120
46594,O8411
46595,P8549
46596,O8430
46597,F4312
46598,A0122
46599,O8412
46600,Q8810
46601,I5510
46602,M7020
46603,M7020
46604,P8510
46605,R9311
46606,C1410
46607,O8412
46608,L6810
46609,L6810
46610,F4100
46611,G4663
46612,F4220
46613,S9491
46614,G4520
46615,G4641
46616,O8412
46617,F4100
46618,M7110
46619,A0163
46620,J5914
46621,K6419
46622,G4649
46623,S9511
46624,G4530
46625,G4690
46626,M7010
46627,M6920
46628,U9900
46629,A0321
46630,G4649
46631,K6419
46632,S9411
46633,C2029
46634,G4690
46635,M7020
46636,N7911
46637,M7020
46638,G4773
46639,N8010
46640,S9491
46641,C2100
46642,N8010
46643,K6611
46644,K6499
46645,P8549
46646,H4923
46647,G4730
46648,L6820
46649,G4630
46650,G4690
46651,F4100
46652,C1079
46653,M7110
46654,N7911
46655,G4630
46656,J6311
46657,G4649
46658,G4659
46659,J6120
46660,O8423
46661,F4100
46662,S9420
46663,M7020
46664,F4220
46665,S9420
46666,J6201
46667,Q8790
46668,G4630
46669,A0163
46670,C1073
46671,L6810
46672,M7020
46673,N8129
46674,N7912
46675,G4690
46676,A0321
46677,S9420
46678,M6920
46679,N7911
46680,H4923
46681,M6910
46682,H4923
46683,H5224
46684,F4100
46685,A0161
46686,S9499
46687,G4630
46688,M7310
46689,K6619
46690,S9412
46691,G4630
46692,G4719
46693,L6810
46694,B0610
46695,H4923
46696,Q8890
46697,K6419
46698,C1050
46699,L6810
46700,C1074
46701,M7010
46702,L6810
46703,M7110
46704,M7110
46705,N8129
46706,K6630
46707,Q8620
46708,S9420
46709,A0126
46710,H4923
46711,J6120
46712,L6820
46713,C3011
46714,G4530
46715,S9420
46716,M7020
46717,S9499
46718,K6419
46719,R9311
46720,N8010
46721,M7110
46722,A0321
46723,G4649
46724,F4210
46725,M7110
46726,A0150
46727,Q8890
46728,K6430
46729,M6920
46730,L6820
46731,L6810
46732,F4321
46733,H4923
46734,P8510
46735,H5021
46736,G4662
46737,G4772
46738,G4652
46739,M7020
46740,H4922
46741,L6810
46742,G4641
46743,A0321
46744,L6810
46745,C1410
46746,M7020
46747,L6820
46748,J5911
46749,L6820
46750,N7911
46751,L6820
46752,J6120
46753,V0300
46754,H4923
46755,L6810
46756,S9609
46757,L6820
46758,P8510
46759,M7020
46760,H4923
46761,G4752
46762,M7210
46763,L6810
46764,M7110
46765,S9420
46766,G4630
46767,S9411
46768,S9420
46769,I5610
46770,K6622
46771,M7310
46772,H4922
46773,F4100
46774,P8521
46775,K6499
46776,H4923
46777,H4923
46778,O8411
46779,F4220
46780,J6190
46781,N8292
46782,C3312
46783,G4690
46784,M7110
46785,N7990
46786,R9311
46787,O8412
46788,A0210
46789,G4721
46790,H4923
46791,G4649
46792,N8010
46793,N8010
46794,G4652
46795,G4741
46796,F4321
46797,G4690
46798,S9420
46799,F4100
46800,G4690
46801,H4923
46802,O8412
46803,B0610
46804,L6820
46805,C2021
46806,F4321
46807,L6810
46808,C2420
46809,L6820
46810,C2592
46811,S9420
46812,H4923
46813,O8412
46814,Q8890
46815,C1410
46816,G4741
46817,S9491
46818,F4312
46819,S9420
46820,G4659
46821,M7020
46822,S9420
46823,M6910
46824,G4690
46825,Q8690
46826,G4719
46827,G4741
46828,H5224
46829,G4630
46830,F4100
46831,G4649
46832,G4530
46833,M7310
46834,M6910
46835,Q8790
46836,M7310
46837,R9311
46838,G4669
46839,P8510
46840,C3100
46841,G4771
46842,B0729
46843,C1079
46844,K6419
46845,O8423
46846,C2819
46847,M7310
46848,G4649
46849,N8020
46850,M7020
46851,Q8620
46852,C1075
46853,N8010
46854,G4690
46855,P8510
46856,S9420
46857,M7020
46858,A0111
46859,H5310
46860,C2592
46861,C2819
46862,N7911
46863,M7020
46864,A0119
46865,G4690
46866,G4659
46867,H4921
46868,F4210
46869,J6201
46870,C2710
46871,G4669
46872,S9499
46873,M7220
46874,J6201
46875,H4923
46876,G4659
46877,F4100
46878,G4772
46879,K6499
46880,C3100
46881,O8411
46882,C3250
46883,H4923
46884,K6419
46885,L6810
46886,M7310
46887,R9102
46888,L6810
46889,H4922
46890,N8291
46891,A0122
46892,G4652
46893,B0610
46894,L6820
46895,O8413
46896,H5229
46897,P8549
46898,A0111
46899,L6810
46900,J5819
46901,N7911
46902,S9603
46903,Q8890
46904,F4100
46905,M7310
46906,L6820
46907,A0129
46908,C2819
46909,C3312
46910,G4649
46911,L6810
46912,G4663
46913,G4651
46914,O8411
46915,H4921
46916,I5510
46917,K6611
46918,L6820
46919,S9420
46920,A0122
46921,M6920
46922,S9491
46923,U9900
46924,F4390
46925,A0141
46926,G4630
46927,M7500
46928,M7110
46929,Q8790
46930,Q8690
46931,L6810
46932,G4649
46933,G4630
46934,L6810
46935,I5610
46936,O8412
46937,G4651
46938,H5224
46939,G4630
46940,H5221
46941,L6820
46942,G4730
46943,G4530
46944,G4772
46945,M7020
46946,G4741
46947,A0321
46948,G4669
46949,G4630
46950,G4630
46951,M7020
46952,H5221
46953,G4652
46954,S9420
46955,G4649
46956,M7020
46957,G4649
46958,L6810
46959,L6810
46960,F4100
46961,G4641
46962,S9499
46963,L6810
46964,G4530
46965,A0321
46966,G4649
46967,P8510
46968,N8010
46969,C1623
46970,L6810
46971,A0311
46972,Q8890
46973,L6810
46974,F4210
46975,S9499
46976,L6810
46977,H4923
46978,K6419
46979,O8412
46980,A0126
46981,G4741
46982,M6920
46983,L6820
46984,A0321
46985,A0141
46986,N7911
46987,Q8810
46988,J6209
46989,J6202
46990,G4751
46991,H4923
46992,A0163
46993,J6120
46994,H4921
46995,Q8890
46996,G4663
46997,N8129
46998,S9609
46999,G4752
47000,N7912
47001,N8010
47002,H4923
47003,S9420
47004,G4649
47005,A0112
47006,I5621
47007,A0321
47008,G4649
47009,M7310
47010,L6810
47011,F4100
47012,G4510
47013,L6810
47014,G4659
47015,S9420
47016,F4321
47017,M6910
47018,H4923
47019,J6209
47020,Q8790
47021,C2395
47022,L6810
47023,O8411
47024,K6419
47025,H5210
47026,M7110
47027,M7020
47028,M7110
47029,L6810
47030,G4663
47031,K6499
47032,L6810
47033,N7730
47034,S9609
47035,M7500
47036,N7911
47037,C2816
47038,C1622
47039,H4923
47040,H4923
47041,A0321
47042,L6820
47043,K6622
47044,G4649
47045,E3811
47046,J5811
47047,M7020
47048,S9491
47049,F4321
47050,H4922
47051,S9420
47052,H4923
47053,L6820
47054,Q8810
47055,L6820
47056,S9499
47057,H4923
47058,F4321
47059,G4649
47060,P8549
47061,M7110
47062,F4100
47063,L6820
47064,O8422
47065,M7110
47066,L6820
47067,M7020
47068,F4210
47069,P8510
47070,G4741
47071,G4773
47072,S9420
47073,G4649
47074,L6810
47075,C2100
47076,A0163
47077,H4923
47078,L6810
47079,M7310
47080,K6420
47081,L6810
47082,L6820
47083,H5221
47084,G4653
47085,H4922
47086,S9420
47087,F4321
47088,C2599
47089,M7020
47090,G4641
47091,F4100
47092,M7110
47093,H4923
47094,G4719
47095,G4761
47096,S9491
47097,L6810
47098,C1702
47099,S9420
47100,H4923
47101,K6611
47102,S9420
47103,F4210
47104,O8411
47105,H4923
47106,M7020
47107,F4100
47108,O8412
47109,C1071
47110,O8412
47111,M7020
47112,M6910
47113,G4669
47114,N7911
47115,F4100
47116,B0910
47117,P8549
47118,G4661
47119,O8411
47120,G4690
47121,O8411
47122,C3312
47123,Q8690
47124,Q8620
47125,M7110
47126,F4100
47127,G4659
47128,C1410
47129,D3510
47130,F4100
47131,G4630
47132,L6820
47133,L6810
47134,L6820
47135,P8549
47136,H5229
47137,H4923
47138,H4923
47139,Q8610
47140,G4620
47141,C1410
47142,G4690
47143,F4321
47144,Q8810
47145,Q8810
47146,G4663
47147,L6820
47148,G4630
47149,O8413
47150,G4652
47151,C1010
47152,A0129
47153,H5221
47154,A0321
47155,S9420
47156,G4659
47157,M7490
47158,F4100
47159,G4652
47160,B0729
47161,H4922
47162,L6820
47163,A0321
47164,G4659
47165,G4662
47166,G4659
47167,M7110
47168,A0150
47169,F4100
47170,S9420
47171,H5229
47172,E3600
47173,K6630
47174,F4321
47175,H4923
47176,H4922
47177,L6820
47178,K6499
47179,H5221
47180,A0321
47181,L6810
47182,S9499
47183,O8411
47184,C1410
47185,J5911
47186,G4510
47187,H4923
47188,I5630
47189,P8510
47190,P8549
47191,G4663
47192,C2023
47193,N7911
47194,G4630
47195,O8430
47196,I5510
47197,G4659
47198,M7310
47199,C2819
47200,C1080
47201,A0127
47202,C3100
47203,S9420
47204,S9420
47205,H5110
47206,H4923
47207,H4923
47208,O8411
47209,O8413
47210,N7710
47211,F4100
47212,Q8790
47213,G4653
47214,F4100
47215,G4649
47216,S9420
47217,C1812
47218,O8411
47219,L6810
47220,F4100
47221,K6630
47222,I5510
47223,N8010
47224,L6810
47225,P8510
47226,F4100
47227,G4641
47228,A0141
47229,K6419
47230,P8521
47231,M7020
47232,S9609
47233,G4641
47234,H4923
47235,A0145
47236,P8549
47237,G4649
47238,B0729
47239,C1392
47240,G4661
47241,F4321
47242,N7990
47243,F4210
47244,G4649
47245,G4663
47246,G4649
47247,H4922
47248,N8129
47249,F4100
47250,G4641
47251,S9609
47252,G4663
47253,N7911
47254,V0300
47255,H4923
47256,N8010
47257,G4651
47258,L6820
47259,L6820
47260,G4659
47261,H4923
47262,N7710
47263,A0240
47264,G4630
47265,Q8620
47266,L6810
47267,G4653
47268,L6810
47269,F4100
47270,E3700
47271,R9311
47272,M6920
47273,H5310
47274,G4530
47275,G4651
